Chapter,Adjective,Narrator,Polarity,Subjectivity,Sentiment
20,about,Victor Frankenstein,0.0,0.0,Neutral
20,about,Victor Frankenstein,0.0,0.0,Neutral
20,about,Victor Frankenstein,0.0,0.0,Neutral
20,about,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,ignorant,Victor Frankenstein,0.0,0.0,Neutral
20,malignant,Victor Frankenstein,0.0,0.0,Neutral
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,compact,Victor Frankenstein,0.0,0.0,Neutral
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,other,Victor Frankenstein,-0.125,0.375,Negative
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,greater,Victor Frankenstein,0.5,0.5,Positive
20,female,Victor Frankenstein,0.0,0.16666666666666666,Neutral
20,female,Victor Frankenstein,0.0,0.16666666666666666,Neutral
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,superior,Victor Frankenstein,0.7,0.9,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,fresh,Victor Frankenstein,0.3,0.5,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,new,Victor Frankenstein,0.13636363636363635,0.45454545454545453,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,very,Victor Frankenstein,0.2,0.3,Positive
20,precarious,Victor Frankenstein,0.0,0.0,Neutral
20,precarious,Victor Frankenstein,0.0,0.0,Neutral
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,full,Victor Frankenstein,0.35,0.55,Positive
20,right,Victor Frankenstein,0.2857142857142857,0.5357142857142857,Positive
20,right,Victor Frankenstein,0.2857142857142857,0.5357142857142857,Positive
20,right,Victor Frankenstein,0.2857142857142857,0.5357142857142857,Positive
20,right,Victor Frankenstein,0.2857142857142857,0.5357142857142857,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
20,own,Victor Frankenstein,0.6,1.0,Positive
